"OPE ID",School,State,"Zip Code","School Type",Recipients,"num originated","amt originated","num disbursed","amt disbursed"
2604700,"CENTER FOR ADVANCED LEGAL STUDIES                                     ",TX,770421912,Proprietary,28,28,97755,28,48878
2606200,"EVEREST COLLEGE                                                       ",WA,980552990,Private-Nonprofit,167,167,510775,193,268154
2606300,"PAUL MITCHELL THE SCHOOL WICHITA                                      ",KS,672261321,Proprietary,32,32,103367,33,53183
2607000,"HAIR ARTS ACADEMY                                                     ",IN,474042419,Proprietary,6,6,20222,6,10111
2607100,"PAUL MITCHELL THE SCHOOL BOISE                                        ",ID,837091662,Proprietary,19,19,47081,25,27205
2608000,"NEOSHO BEAUTY COLLEGE                                                 ",MO,648501525,Proprietary,3,3,9917,3,4959
2608900,"PINNACLE COLLEGE                                                      ",CA,918038842,Proprietary,45,45,172081,45,64548
2609200,"VATTEROTT COLLEGE                                                     ",IA,503214704,Proprietary,311,311,979663,372,418820
2609400,"VALLEY COLLEGE                                                        ",WV,254045711,Proprietary,35,35,120607,35,60304
2609500,"CAREER TRAINING ACADEMY                                               ",PA,150686308,Proprietary,3,3,10500,3,5250
2610500,"XENON INTERNATIONAL ACADEMY II                                        ",NE,681273522,Proprietary,53,53,178213,55,90226
2611000,"HERITAGE COLLEGE                                                      ",CO,802127413,Proprietary,44,44,152861,44,74683
2611700,"DUBLIN CITY UNIVERSITY                                                ","  ","              ",Foreign-Public,1,1,3500,1,1750
2611900,"KING'S UNIVERSITY COLLEGE (THE)                                       ","  ","T6B 2H3       ",Foreign-Private,2,2,11000,2,5500
2612200,"MARINELLO SCHOOL OF BEAUTY                                            ",UT,846041585,Proprietary,8,8,24482,8,13116
2612700,"SALON PROFESSIONAL ACADEMY - MELBOURNE, THE                           ",FL,329043919,Proprietary,13,13,39457,14,20479
2613000,"PINNACLE CAREER INSTITUTE                                             ",KS,660462703,Proprietary,21,22,58834,27,23339
2614200,"MILLER - MOTTE TECHNICAL COLLEGE                                      ",TN,370406023,Proprietary,2019,2034,6149932,3200,3616158
2615000,"SANFORD-BROWN COLLEGE                                                 ",TX,752476931,Proprietary,21,21,72189,21,36100
2616100,"JEAN MADELINE AVEDA INSTITUTE                                         ",PA,191471542,Proprietary,47,47,121250,59,71125
2616400,"SANFORD-BROWN INSTITUTE                                               ",FL,322563520,Proprietary,19,19,57597,21,29542
2616600,"SHEAR EGO INTERNATIONAL SCHOOL OF HAIR DESIGN                         ",NY,146173501,Proprietary,31,31,86630,38,51398
2616700,"LE CORDON BLEU COLLEGE OF CULINARY ARTS                               ",AZ,852512729,Proprietary,838,838,2957516,864,1512880
2617000,"CONTINENTAL SCHOOL OF BEAUTY CULTURE                                  ",NY,147602618,Proprietary,18,18,39917,25,22417
2617500,"EVEREST COLLEGE                                                       ",WA,981339018,Private-Nonprofit,88,88,270508,100,142178
2619200,"DENHAM SPRINGS BEAUTY COLLEGE                                         ",LA,707263829,Proprietary,6,6,14682,6,7341
2620000,"SANDUSKY CAREER CENTER                                                ",OH,448704786,Public,2,2,4863,3,3113
2621300,"ACADEMY OF COSMETOLOGY                                                ",MT,597153544,Proprietary,3,3,10510,3,5255
2621500,"CAREER COLLEGE OF NORTHERN NEVADA                                     ",NV,894347905,Proprietary,139,139,433591,201,142031
2622000,"SOUTHWEST ACUPUNCTURE COLLEGE                                         ",NM,875056353,Proprietary,0,0,0,0,0
2623600,"PARADISE VALLEY COMMUNITY COLLEGE                                     ",AZ,850321210,Public,769,769,2809189,770,1408002
2623800,"CORTIVA INSTITUTE - SCOTTSDALE                                        ",AZ,852574218,Proprietary,6,6,16800,6,8400
3001200,"MCNALLY SMITH COLLEGE OF MUSIC                                        ",MN,551012220,Proprietary,175,176,742108,176,380879
3001800,"WELCH COLLEGE                                                         ",TN,372052498,Private-Nonprofit,108,108,466519,112,237345
3002000,"HAIRMASTERS INSTITUTE OF COSMETOLOGY                                  ",IL,617015547,Proprietary,7,7,24000,7,12000
3002100,"KENTUCKY MOUNTAIN BIBLE COLLEGE                                       ",KY,413850010,Private-Nonprofit,8,8,33500,8,16750
3002400,"GRAHAM WEBB INTERNATIONAL ACADEMY OF HAIR                             ",VA,222092129,Proprietary,11,11,27906,11,13956
3005100,"ARKANSAS BEAUTY SCHOOL- LITTLE ROCK                                   ",AR,722095116,Proprietary,10,10,29465,10,14764
3005400,"GEORGIA CAREER INSTITUTE                                              ",GA,300945912,Proprietary,102,102,288731,116,150291
3005700,"DETROIT BUSINESS INSTITUTE - DOWNRIVER                                ",MI,481936761,Proprietary,29,29,47012,29,23507
3006300,"IBMC COLLEGE                                                          ",CO,805253044,Proprietary,373,379,1175179,532,628559
3007000,"FRONTIER NURSING UNIVERSITY                                           ",KY,417490000,Private-Nonprofit,0,0,0,0,0
3007100,"HOT SPRINGS BEAUTY COLLEGE                                            ",AR,719015432,Proprietary,8,8,28000,8,14000
3007300,"OREGON COLLEGE OF ART & CRAFT                                         ",OR,972256399,Private-Nonprofit,69,69,308039,69,154759
3007900,"GALLIPOLIS CAREER COLLEGE                                             ",OH,456312600,Proprietary,77,77,303079,77,78454
3008600,"FLORIDA COLLEGE OF NATURAL HEALTH                                     ",FL,330641342,Proprietary,45,45,128948,45,64489
3008800,"FRANKLIN ACADEMY                                                      ",TN,373123939,Private-Nonprofit,2,2,6500,2,3250
3009400,"NUVANI INSTITUTE                                                      ",TX,782122840,Proprietary,5,5,11493,5,5748
3010400,"CRESCENT CITY SCHOOL OF GAMING & BARTENDING                           ",LA,701195507,Proprietary,81,81,211177,95,113766
3010600,"VIRGINIA COLLEGE                                                      ",AL,352095154,Proprietary,488,489,1604832,502,817935
3010700,"PAUL MITCHELL THE SCHOOL ROANOKE                                      ",VA,240142255,Proprietary,11,11,35998,11,17998
3010800,"FORTIS INSTITUTE                                                      ",PA,165061013,Proprietary,335,337,1081187,382,444587
3011300,"CALIFORNIA STATE UNIVERSITY, SAN MARCOS                               ",CA,920960001,Public,3393,3436,14497665,3436,7430236
3011500,"FORTIS INSTITUTE                                                      ",PA,187042936,Proprietary,51,51,144907,57,73538
3011600,"FORTIS INSTITUTE                                                      ",PA,185092903,Proprietary,138,138,478374,178,219413
3011800,"UNIVERSITY OF COSMETOLOGY ARTS & SCIENCES                             ",TX,782261194,Proprietary,14,14,34684,16,20022
3012300,"ASM BEAUTY WORLD ACADEMY                                              ",FL,333143205,Proprietary,5,5,14834,5,7418
3012700,"UNIVERSITY OF BUCKINGHAM                                              ","  ","MK18 1EG      ",Foreign-Private,2,2,7000,2,1750
3014900,"PLATT COLLEGE                                                         ",CO,800143141,Proprietary,25,25,117681,25,40322
3015100,"ALLIANCE CITY SCHOOLS CAREER CENTRE                                   ",OH,446012899,Public,22,22,67941,22,16985
3015300,"EHOVE CAREER CENTER                                                   ",OH,448469500,Public,33,33,73662,33,36845
3017800,"TRAVEL INSTITUTE OF THE PACIFIC                                       ",HI,968141946,Proprietary,8,8,28000,8,14000
3018500,"BENE'S INTERNATIONAL SCHOOL OF BEAUTY                                 ",FL,346521636,Proprietary,53,53,116996,65,67523
3019800,"PCI HEALTH TRAINING CENTER                                            ",TX,752474720,Proprietary,66,66,210456,66,105235
3019900,"CAPSTONE COLLEGE                                                      ",CA,911034201,Proprietary,11,11,34300,11,17150
3021500,"NUVANI INSTITUTE                                                      ",TX,788524859,Proprietary,6,6,18374,6,9916
3022600,"LE CORDON BLEU COLLEGE OF CULINARY ARTS                               ",OR,972052793,Proprietary,490,490,1682057,505,845888
3023400,"ARKANSAS COLLEGE OF BARBERING & HAIR DESIGN                           ",AR,721145615,Proprietary,12,12,36414,13,18747
3023500,"CAMELOT COLLEGE                                                       ",LA,708057539,Proprietary,19,19,63334,19,31667
3024700,"STILLWATER BEAUTY ACADEMY                                             ",OK,740753467,Proprietary,6,6,21000,6,10500
3024900,"TENNESSEE ACADEMY OF COSMETOLOGY                                      ",TN,381253442,Proprietary,16,16,46621,18,23915
3025500,"MECH TECH COLLEGE                                                     ",PR,7256118,Proprietary,13,13,19196,19,15510
3025600,"DELL'ARTE INTERNATIONAL SCHOOL OF PHYSICAL THEATRE                    ",CA,955250816,Private-Nonprofit,0,0,0,0,0
3025800,"DAWN CAREER INSTITUTE                                                 ",DE,198051511,Proprietary,75,75,252853,76,128868
3026200,"HEAD'S WEST KENTUCKY BEAUTY COLLEGE                                   ",KY,424310000,Proprietary,2,2,6338,2,3169
3026500,"REMINGTON COLLEGE                                                     ",TX,750419935,Private-Nonprofit,1667,1670,5478265,1674,2780751
3027200,"BLADES SCHOOL OF HAIR DESIGN                                          ",MD,206190226,Proprietary,7,7,21168,7,10584
3027400,"XENON INTERNATIONAL ACADEMY III                                       ",CO,800141193,Proprietary,3,3,9928,3,4964
3027700,"PACIFIC COLLEGE OF ORIENTAL MEDICINE                                  ",CA,921084408,Proprietary,98,99,377362,99,194269
3028200,"TRINITY COLLEGE OF FLORIDA                                            ",FL,346554401,Private-Nonprofit,62,62,245167,62,122583
3029500,"UNIVERSITY OF NORTHUMBRIA AT NEWCASTLE                                ","  ","NE1 8ST       ",Foreign-Public,1,1,4500,1,2250
3029900,"CONSOLIDATED SCHOOL OF BUSINESS                                       ",PA,176032389,Proprietary,26,26,90000,26,30756
3030600,"UTAH COLLEGE OF MASSAGE THERAPY                                       ",UT,841111606,Proprietary,262,262,822240,262,412042
3030700,"OKLAHOMA SCHOOL OF PHOTOGRAPHY                                        ",OK,731603320,Proprietary,1,1,3500,1,1750
3030800,"AMERICAN BROADCASTING SCHOOL                                          ",OK,731153334,Proprietary,26,26,41978,42,25990
3030900,"DIESEL DRIVING ACADEMY                                                ",LA,708158109,Proprietary,47,47,109095,59,68545
3031400,"INTERNATIONAL ACADEMY OF DESIGN AND TECHNOLOGY                        ",FL,336074800,Proprietary,608,627,2181669,660,946134
3032300,"SCHOOL OF AUTOMOTIVE MACHINISTS-                                      ",TX,770551803,Proprietary,18,18,64595,18,32299
3032400,"KC'S SCHOOL OF HAIR DESIGN                                            ",MS,388630000,Proprietary,8,8,25000,8,13250
3033300,"MANCHESTER METROPOLITAN UNIVERSITY                                    ","  ","M15 6BH       ",Foreign-Public,12,12,45000,12,15003
3034400,"CONSERVATORY OF RECORDING ARTS & SCIENCES                             ",AZ,852821707,Proprietary,159,159,434730,232,285028
3034500,"OWENSBORO COMMUNITY & TECHNICAL COLLEGE                               ",KY,423031899,Public,499,499,1777907,499,890304
3035200,"TINT SCHOOL OF MAKEUP & COSMETOLOGY                                   ",TX,752293734,Proprietary,24,24,64600,24,32303
3035300,"SOUTHERN CAREERS INSTITUTE                                            ",TX,787045252,Proprietary,522,522,1703965,524,853591
3035700,"LAS POSITAS COLLEGE                                                   ",CA,945516750,Public,26,26,110009,26,55880
3035800,"HERITAGE INSTITUTE                                                    ",FL,322160948,Proprietary,16,16,51268,18,26817
3035900,"NATIONAL AVIATION ACADEMY                                             ",FL,337603931,Proprietary,218,218,759296,241,394414
3037500,"HODGES UNIVERSITY                                                     ",FL,341197932,Private-Nonprofit,484,489,1816223,489,860349
3039900,"FREMONT COLLEGE                                                       ",CA,907035342,Proprietary,66,66,233751,75,94091
3042500,"CARRINGTON COLLEGE                                                    ",OR,972321302,Proprietary,91,91,268774,161,109023
3043100,"THOMAS MORE COLLEGE OF LIBERAL ARTS                                   ",NH,30544818,Private-Nonprofit,30,30,144750,30,71625
3043200,"KAPLAN COLLEGE                                                        ",NV,891028618,Proprietary,87,88,241116,103,102858
3043900,"NEWSCHOOL OF ARCHITECTURE AND DESIGN                                  ",CA,921016634,Proprietary,25,25,95779,25,35535
3045000,"UNIVERSITY OF EAST LONDON                                             ","  ","E16 2RD       ",Foreign-Public,3,3,12500,3,5750
3050100,"STUDIO ART CENTERS INTERNATIONAL - FLORENCE                           ","  ",50123,Foreign-Private,0,0,0,0,0
3051400,"AUBURN CAREER CENTER                                                  ",OH,440779723,Public,7,7,8169,14,8169
3051900,"ADLER GRADUATE SCHOOL                                                 ",MN,554234638,Private-Nonprofit,0,0,0,0,0
3052000,"MEREDITH MANOR INTERNATIONAL EQUESTRIAN CENTRE                        ",WV,261849707,Proprietary,0,0,0,0,0
3052300,"KENNETH SHULER SCHOOL OF COSMETOLOGY & HAIR DESIGN                    ",SC,298412013,Proprietary,51,51,147642,54,76702
3054100,"ROYALE COLLEGE OF BEAUTY                                              ",CA,925902525,Proprietary,8,8,20977,9,10491
3061100,"GENESIS CAREER COLLEGE                                                ",TN,370872718,Proprietary,32,32,109083,35,48132
3061800,"STAR COLLEGE OF COSMETOLOGY                                           ",TX,757028214,Proprietary,1,1,793,1,397
3062300,"WESTECH COLLEGE                                                       ",CA,923352411,Proprietary,67,67,186297,75,96338
3062700,"PLATT COLLEGE                                                         ",CA,918039998,Proprietary,230,231,702854,266,300964
3063300,"NORTHWEST ARKANSAS COMMUNITY COLLEGE                                  ",AR,727125190,Public,1180,1182,4112133,1184,2059882
3063400,"MODERN TECHNOLOGY SCHOOL                                              ",CA,927081336,Proprietary,23,23,69293,33,43893
3064400,"REGENCY BEAUTY INSTITUTE                                              ",NC,271037150,Proprietary,40,40,95404,52,60214
3064600,"UNIVERSITY OF TEXAS AT BROWNSVILLE                                    ",TX,785204993,Public,809,821,2920707,826,1478661
3064900,"AARON'S ACADEMY OF BEAUTY                                             ",MD,206022715,Proprietary,7,7,24500,7,12250
3065000,"LUCAS MARC ACADEMY                                                    ",WA,993529700,Proprietary,17,17,55278,17,27640
3065300,"PAUL MITCHELL THE SCHOOL BRADLEY                                      ",IL,609149307,Proprietary,29,29,90972,32,48896
3066200,"BRYAN UNIVERSITY                                                      ",KS,666042496,Proprietary,16,16,50444,25,27117
3066300,"BRYAN UNIVERSITY                                                      ",MO,658044921,Proprietary,87,87,277716,136,151040
3066700,"AILANO SCHOOL OF COSMETOLOGY                                          ",MA,23014740,Proprietary,4,4,11000,5,5750
3066900,"INTELLITEC COLLEGE                                                    ",CO,815063994,Proprietary,171,171,565748,189,294946
3067000,"ANTONELLI MEDICAL & PROFESSIONAL INSTITUTE                            ",PA,194649244,Proprietary,18,18,60520,18,31135
3067200,"UNIVERSITY OF SYDNEY                                                  ","  ",2006,Foreign-Public,1,1,3500,1,1750
3067500,"INSTITUTE OF TECHNOLOGY                                               ",CA,936123217,Proprietary,352,352,1117544,395,582703
3067600,"RAPHAEL'S SCHOOL OF BEAUTY CULTURE                                    ",OH,445122222,Proprietary,17,17,59500,18,31500
3068200,"OHIO MEDIA SCHOOL                                                     ",OH,441256273,Proprietary,69,69,241500,69,120750
3068600,"SPECIAL SCHOOL DISTRICT OF ST. LOUIS COUNTY                           ",MO,631271324,Public,21,21,70915,21,35458
3069100,"ALLEN COLLEGE                                                         ",IA,507031916,Private-Nonprofit,111,111,501648,111,272070
3069500,"SAGE COLLEGE                                                          ",CA,925576720,Proprietary,84,84,306134,88,85041
3070900,"SOUTHEAST MISSOURI HOSPITAL COLLEGE OF NURSING AND HEALTH SCIENCES    ",MO,637034507,Private-Nonprofit,73,73,255825,73,149475
3071600,"COLLEGE OF BUSINESS & TECHNOLOGY                                      ",FL,331761412,Proprietary,219,219,639070,431,384786
3071800,"ITT TECHNICAL INSTITUTE                                               ",WA,992161589,Proprietary,163,164,602817,165,219021
3071900,"MOUNT CARMEL COLLEGE OF NURSING                                       ",OH,432221598,Private-Nonprofit,405,405,1796794,406,900218
3072200,"CHANDLER - GILBERT COMMUNITY COLLEGE                                  ",AZ,852252499,Public,1101,1101,3965003,1108,1989791
3072500,"WORLD MEDICINE INSTITUTE                                              ",HI,968211759,Private-Nonprofit,0,0,0,0,0
3072600,"DCI CAREER INSTITUTE                                                  ",PA,150612307,Proprietary,12,12,41552,12,20776
3072700,"WESTWOOD COLLEGE - LOS ANGELES                                        ",CA,900101577,Proprietary,502,503,1712929,540,644685
3073800,"UNIVERSITY OF DEBRECEN MEDICAL AND HEALTH SCIENCE CENTER              ","  ","H-4012        ",Foreign-Public,0,0,0,0,0
3074500,"EAST WEST COLLEGE OF THE HEALING ARTS                                 ",OR,972322765,Proprietary,13,13,38611,13,18604
3075200,"TWIN CITY BEAUTY COLLEGE                                              ",MI,490853305,Proprietary,26,26,84674,26,42337
3076100,"SOUTHWESTERN COLLEGE                                                  ",NM,875070000,Private-Nonprofit,0,0,0,0,0
3076300,"BEULAH HEIGHTS UNIVERSITY                                             ",GA,303161873,Private-Nonprofit,87,87,359931,87,147492
3077200,"COSMETOLOGY CONCEPTS INSTITUTE                                        ",MO,652021972,Proprietary,11,11,38500,11,19250
3078000,"OHIO MEDIA SCHOOL                                                     ",OH,452271509,Proprietary,36,36,126000,36,63000
3078400,"CAMEO BEAUTY ACADEMY                                                  ",IL,604533196,Proprietary,16,16,51131,16,25565
3079000,"ETI TECHNICAL COLLEGE OF NILES                                        ",OH,444464398,Proprietary,39,39,71286,39,33520
3079100,"NORTH CENTRAL INSTITUTE                                               ",TN,370423116,Proprietary,1,1,2912,1,1456
3079200,"WESTWOOD COLLEGE - DUPAGE                                             ",IL,605172321,Proprietary,127,127,437726,142,171093
3080000,"NEWPORT SCHOOL OF HAIRDRESSING                                        ",RI,28604038,Proprietary,5,5,17500,5,8750
3081900,"YTI CAREER INSTITUTE - ALTOONA                                        ",PA,166024457,Proprietary,82,82,260406,91,101441
3082100,"MYOTHERAPY COLLEGE OF UTAH                                            ",UT,841152522,Proprietary,3,3,9099,3,4551
3083000,"OZARKS TECHNICAL COMMUNITY COLLEGE                                    ",MO,658023601,Public,3417,3417,13201313,3417,6598678
3083700,"GALEN HEALTH INSTITUTES                                               ",KY,402071047,Proprietary,1289,1301,4096935,1321,1870642
3083800,"HEARTLAND COMMUNITY COLLEGE                                           ",IL,617619446,Public,0,0,0,0,0
3084200,"VALLEY COLLEGE                                                        ",WV,247403141,Proprietary,35,35,121333,35,60667
3084300,"UNIVERSITY OF LIMERICK                                                ","  ","              ",Foreign-Public,6,6,29000,6,14500
3084400,"VALLEY COLLEGE                                                        ",WV,258012643,Proprietary,87,89,293406,92,147419
3084700,"VENTURA ADULT AND CONTINUING EDUCATION                                ",CA,930037313,Public,6,6,21000,6,10500
3088700,"ROYAL CONSERVATOIRE OF SCOTLAND                                       ","  ","G2 3DB        ",Foreign-Public,8,8,34274,8,17137
3088800,"WATKINS COLLEGE OF ART, DESIGN & FILM                                 ",TN,372281306,Private-Nonprofit,106,106,454876,108,231563
3089100,"GEORGIA INSTITUTE OF COSMETOLOGY                                      ",GA,306063152,Proprietary,41,41,129576,45,70787
3090600,"COBB BEAUTY COLLEGE                                                   ",GA,301442828,Proprietary,18,18,59087,18,29544
3090800,"LAKE ERIE COLLEGE OF OSTEOPATHIC MEDICINE                             ",PA,165091025,Private-Nonprofit,0,0,0,0,0
3091300,"REGENT UNIVERSITY                                                     ",VA,234649800,Private-Nonprofit,1336,1359,5680966,1364,2812315
3091400,"UNIVERSITY OF WOLLONGONG                                              ","  ",2522,Foreign-Public,0,0,0,0,0
3091700,"POZNAN UNIVERSITY OF MEDICAL SCIENCES                                 ","  ","61- 701       ",Foreign-Public,2,2,11000,2,5500
3092500,"NOTTINGHAM TRENT UNIVERSITY                                           ","  ","NG1 4BU       ",Foreign-Public,2,2,7000,2,2334
3092600,"MESSENGER COLLEGE                                                     ",TX,760404246,Private-Nonprofit,30,30,128002,30,66501
3094400,"MARINELLO SCHOOL OF BEAUTY                                            ",CA,958412909,Proprietary,107,107,343160,113,183606
3094800,"INDUSTRIAL MANAGEMENT & TRAINING INSTITUTE                            ",CT,67061211,Proprietary,3,3,8550,6,8550
3095000,"RMIT UNIVERSITY                                                       ","  ",3000,Foreign-Public,1,1,3500,1,1750
3095400,"BOND UNIVERSITY                                                       ","  ",4229,Foreign-Private,5,5,18750,5,11082
3095900,"ESSEC BUSINESS SCHOOL                                                 ","  ","F-95021       ",Foreign-Private,1,1,3500,1,1167
3096100,"LA TROBE UNIVERSITY                                                   ","  ",3083,Foreign-Public,4,4,15000,4,7500
3096200,"CHARLES STUART SCHOOL                                                 ",NY,112292004,Proprietary,2,2,7000,2,3500
3096500,"SPRINGFIELD BEAUTY ACADEMY                                            ",VA,220033016,Proprietary,1,1,3500,1,1750
3097000,"MERCY COLLEGE OF OHIO                                                 ",OH,436041132,Private-Nonprofit,569,569,1973980,569,1027006
3097200,"AESTHETICS INSTITUTE OF COSMETOLOGY                                   ",MD,208772631,Proprietary,3,3,10000,3,5000
3097700,"CENTRAL CALIFORNIA SCHOOL OF CONTINUING EDUCATION                     ",CA,934016739,Proprietary,19,19,67676,19,16920
3097800,"CARSTEN INSTITUTE OF COSMETOLOGY                                      ",AZ,852825404,Proprietary,4,4,14000,4,7000
3098000,"ST. JOHN'S COLLEGE OF NURSING                                         ",IL,627025321,Private-Nonprofit,70,70,378284,70,189142
3098200,"YO SAN UNIVERSITY OF TRADITIONAL CHINESE MEDICINE                     ",CA,900661103,Private-Nonprofit,0,0,0,0,0
3098700,"MILAN INSTITUTE                                                       ",CA,922116030,Proprietary,77,77,265010,77,132928
3099000,"CORTIVA INSTITUTE - SEATTLE                                           ",WA,981095474,Proprietary,18,18,52506,18,26262
3099700,"CAINS BARBER COLLEGE                                                  ",IL,606153510,Proprietary,4,4,14000,4,7000
3100000,"UNIVERSITY OF ADELAIDE (THE)                                          ","  ",5005,Foreign-Public,0,0,0,0,0
3100100,"PARAMOUNT BEAUTY ACADEMY                                              ",OH,456624136,Proprietary,11,11,40650,11,20325
3100400,"COCONINO COUNTY COMMUNITY COLLEGE                                     ",AZ,860052701,Public,346,346,1254392,346,627410
3100900,"LUTHER RICE UNIVERSITY                                                ",GA,300382454,Private-Nonprofit,75,75,295913,75,148151
3101000,"NEW DIMENSION SCHOOL OF HAIR DESIGN                                   ",MO,648015017,Proprietary,3,3,8950,4,5450
3101300,"GRANITE STATE COLLEGE                                                 ",NH,33016400,Public,1189,1232,3943078,1766,1920343
3101800,"ILLINOIS MEDIA SCHOOL                                                 ",IL,601487015,Proprietary,25,25,83251,25,41793
3101900,"TRINITY BAPTIST COLLEGE                                               ",FL,322211398,Private-Nonprofit,150,150,527809,150,314568
3102000,"RIVERTOWN SCHOOL OF BEAUTY, BARBER, SKIN CARE AND NAILS               ",GA,319044747,Proprietary,12,12,42000,12,21000
3102100,"MORGANTOWN BEAUTY COLLEGE                                             ",WV,265055430,Proprietary,4,4,12150,4,6076
3102500,"AMERICAN UNIVERSITY OF ROME                                           ","  ",153,Foreign-Private,39,39,190584,41,109792
3103300,"JNA INSTITUTE OF CULINARY ARTS                                        ",PA,191463119,Proprietary,3,3,11000,3,5500
3104000,"SHAWSHEEN VALLEY TECHNICAL HIGH SCHOOL                                ",MA,18215499,Public,14,14,48111,14,24055
3104200,"CAROLINAS COLLEGE OF HEALTH SCIENCES                                  ",NC,282032861,Public,187,187,646215,187,288578
3104300,"CAREER TECHNICAL INSTITUTE                                            ",DC,200053521,Proprietary,117,117,367767,122,191391
3104500,"ATLANTA INSTITUTE OF MUSIC AND MEDIA                                  ",GA,300964988,Proprietary,17,17,56250,17,18169
3104800,"GRIFFITH UNIVERSITY                                                   ","  ",4111,Foreign-Public,0,0,0,0,0
3105200,"BAPTIST HEALTH COLLEGE LITTLE ROCK                                    ",AR,722102820,Private-Nonprofit,365,365,1239528,426,664350
3106000,"MISSOURI STATE UNIVERSITY - WEST PLAINS                               ",MO,657752715,Public,262,262,957207,263,478962
3106200,"OUR LADY OF THE LAKE COLLEGE                                          ",LA,708084345,Private-Nonprofit,621,623,2588650,623,1299042
3106500,"SENTARA COLLEGE OF HEALTH SCIENCES                                    ",VA,233202843,Private-Nonprofit,197,197,892946,197,395252
3107000,"SOUTHWEST COLLEGE OF NATUROPATHIC MEDICINE & HEALTH SCIENCES          ",AZ,852821751,Private-Nonprofit,0,0,0,0,0
3108100,"SUMMIT COLLEGE                                                        ",CA,923243956,Proprietary,188,188,696790,188,348404
3108500,"EVERGLADES UNIVERSITY                                                 ",FL,334310000,Private-Nonprofit,195,204,769788,206,387335
3109000,"SCHOOL OF COMMUNICATION ARTS OF NORTH CAROLINA                        ",NC,276147076,Proprietary,55,55,153172,66,65539
3109500,"DONGGUK UNIVERSITY LOS ANGELES                                        ",CA,900201765,Private-Nonprofit,1,1,5500,1,1375
3110300,"SALON ACADEMY (THE)                                                   ",MI,490361139,Proprietary,11,11,33993,15,22743
3110700,"AVIATION INSTITUTE OF MAINTENANCE                                     ",PA,191141017,Proprietary,66,66,240398,68,124199
3110800,"BAKKE GRADUATE UNIVERSITY                                             ",WA,981041222,Private-Nonprofit,0,0,0,0,0
3110900,"HOUSE OF HEAVILIN OF BLUE SPRINGS                                     ",MO,640839195,Proprietary,8,8,27000,9,15000
3113300,"UEI COLLEGE                                                           ",CA,937265313,Proprietary,291,291,1012269,292,507493
3113400,"ACADEMY OF HEALING ARTS, MASSAGE & FACIAL SKIN CARE                   ",FL,334632113,Proprietary,1,1,3500,1,1750
3113600,"SOUTHERN CALIFORNIA INSTITUTE OF TECHNOLOGY                           ",CA,928015454,Proprietary,121,121,489254,168,226536
3114700,"PRAXIS INSTITUTE                                                      ",FL,331352657,Proprietary,32,32,113000,32,56500
3115000,"ARIZONA COLLEGE                                                       ",AZ,853023843,Proprietary,188,189,637527,196,238698
3115100,"HERITAGE COLLEGE                                                      ",OK,731492706,Proprietary,96,96,334781,98,169886
3115200,"MOTORING TECHNICAL TRAINING INSTITUTE                                 ",MA,27715933,Proprietary,32,32,105186,32,52593
3115300,"GENESEE-LIVINGSTON-STEUBEN-WYOMING BOCES                              ",NY,140201099,Public,25,26,55932,41,39957
3115500,"ADVENTIST UNIVERSITY OF HEALTH SCIENCES                               ",FL,328031237,Private-Nonprofit,506,506,1980157,506,800494
3115800,"KAPLAN COLLEGE                                                        ",TX,782384203,Proprietary,100,102,317738,111,120513
3116100,"VOGUE BEAUTY AND BARBER SCHOOL                                        ",GA,301412226,Proprietary,27,27,87750,27,43875
3116300,"OHIO COLLEGE OF MASSOTHERAPY                                          ",OH,443211363,Private-Nonprofit,2,2,5916,2,2958
3116600,"EAST SAN GABRIEL VALLEY ROP AND TECHNICAL CENTER                      ",CA,917902105,Public,3,3,4272,3,2136
3116900,"BAPTIST THEOLOGICAL SEMINARY AT RICHMOND                              ",VA,232286507,Private-Nonprofit,0,0,0,0,0
3117000,"ASHLAND COUNTY - WEST HOLMES CAREER CENTER - ADULT EDUCATION          ",OH,448050000,Public,4,4,9332,8,9332
3120300,"COLLEGEAMERICA - FLAGSTAFF                                            ",AZ,860043936,Proprietary,229,229,869344,246,462946
3120700,"NEW YORK CONSERVATORY FOR DRAMATIC ARTS (THE)                         ",NY,100114225,Proprietary,198,198,779096,198,389898
3120800,"KAY HARVEY HAIRDRESSING ACADEMY                                       ",MA,10892701,Proprietary,1,1,3500,1,1750
3122600,"EASTERN INTERNATIONAL COLLEGE                                         ",NJ,73063906,Proprietary,8,8,33700,8,16850
3122900,"YORK COUNTY COMMUNITY COLLEGE                                         ",ME,40900529,Public,241,242,800669,242,400334
3123900,"SOUTHEASTERN COLLEGE                                                  ",FL,334110000,Proprietary,112,112,348012,133,195084
3124000,"NORTHWESTERN TECHNOLOGICAL INSTITUTE                                  ",MI,480752412,Proprietary,39,39,135668,39,67834
3124900,"IMAGINE - PAUL MITCHELL PARTNER SCHOOL                                ",AR,721172516,Proprietary,60,60,193689,62,99506
3125600,"MIAMI AD SCHOOL                                                       ",FL,331395203,Proprietary,57,57,169147,57,71245
3125800,"PREMIERE CAREER COLLEGE                                               ",CA,917063746,Proprietary,75,75,249988,77,127443
3126300,"AVIATION INSTITUTE OF MAINTENANCE                                     ",VA,233205987,Proprietary,48,48,174630,48,87660
3126400,"CENTURA COLLEGE                                                       ",VA,232355230,Proprietary,44,44,132796,54,77878
